Total Power,GPU,Time
7381,16.8,5.584757
7381,16.8,5.585074
7381,16.8,5.585404
7381,16.8,5.585733
7381,16.8,5.586045
7381,16.8,5.586345
7381,16.8,5.586644
7381,16.8,5.586968
7381,16.8,5.58733
7381,16.8,5.587638
7381,16.8,5.587961
7381,16.8,5.588273
7381,16.8,5.58857
7381,16.8,5.589161
7381,16.8,5.589509
7381,16.8,5.589811
7381,16.8,5.590109
7381,16.8,5.590448
7381,16.8,5.590842
7381,16.8,5.591143
7381,16.8,5.591504
7381,16.8,5.591878
7381,16.8,5.592297
7381,16.8,5.592795
7381,16.8,5.593161
7381,16.8,5.593477
7381,16.8,5.593784
7381,16.8,5.594081
7381,16.8,5.594377
7381,16.8,5.594698
7381,16.8,5.595005
7381,16.8,5.595352
7381,16.8,5.595676
7381,16.8,5.596019
7381,16.8,5.596322
7381,16.8,5.596637
7381,16.8,5.596935
7381,16.8,5.597242
7381,16.8,5.59754
7381,16.8,5.597856
7381,16.8,5.598347
7381,16.8,5.598647
7381,16.8,5.598975
7381,16.8,5.599507
7381,16.8,5.599852
7381,16.8,5.600151
7381,16.8,5.600448
7381,16.8,5.600744
7381,16.8,5.601071
7381,16.8,5.601375
7381,16.8,5.601677
7381,16.8,5.602009
7381,16.8,5.602312
7381,16.8,5.602612
7381,16.8,5.602939
7381,16.8,5.603241
7381,16.8,5.603609
7381,16.8,5.603908
7381,16.8,5.604237
7381,16.8,5.604536
7381,16.8,5.604841
7381,16.8,5.605154
7381,16.8,5.605453
7381,16.8,5.605751
7381,16.8,5.606051
7381,16.8,5.606382
7381,16.8,5.60668
7381,16.8,5.606977
7381,16.8,5.607426
7381,16.8,5.607723
7381,16.8,5.608018
7381,16.8,5.608402
7381,16.8,5.608909
7381,16.8,5.609365
7381,16.8,5.609668
7381,16.8,5.609965
7381,16.8,5.610262
7381,16.8,5.6106
7381,16.8,5.610954
7381,16.8,5.611309
7381,16.8,5.611638
7381,16.8,5.611936
7381,16.8,5.612234
7381,16.8,5.612569
7381,16.8,5.612901
7381,16.8,5.613244
7381,16.8,5.613587
7381,16.8,5.613916
7381,16.8,5.614243
7381,16.8,5.6148
7381,16.8,5.615109
7381,16.8,5.615499
7381,16.8,5.6159
7381,16.8,5.616204
7381,16.8,5.616507
7381,16.8,5.616837
7381,16.8,5.617141
7381,16.8,5.617444
7381,16.8,5.617778
7381,16.8,5.618081
7381,16.8,5.61838
7381,16.8,5.618678
7381,16.8,5.618994
7381,16.8,5.619368
7381,16.8,5.619669
7381,16.8,5.62
7381,16.8,5.620308
7381,16.8,5.620608
7381,16.8,5.620924
7381,16.8,5.621228
7381,16.8,5.62153
7381,16.8,5.621831
7381,16.8,5.622162
7381,16.8,5.62247
7381,16.8,5.622772
7381,16.8,5.623092
7381,16.8,5.623466
7381,16.8,5.623898
7381,16.8,5.624228
7381,16.8,5.624602
7381,16.8,5.625015
7381,16.8,5.625544
7381,16.8,5.625914
7381,16.8,5.626231
7381,16.8,5.626532
7381,16.8,5.626849
7381,16.8,5.627153
7381,16.8,5.62752
7381,16.8,5.627817
7381,16.8,5.628113
7381,16.8,5.628431
7381,16.8,5.628729
7381,16.8,5.629024
7381,16.8,5.629334
7381,16.8,5.629652
7381,16.8,5.629949
7381,16.8,5.630247
7381,16.8,5.630576
7381,16.8,5.631058
7381,16.8,5.631483
7381,16.8,5.631813
7381,16.8,5.63211
7381,16.8,5.632407
7381,16.8,5.632742
7381,16.8,5.63304
7381,16.8,5.633337
7381,16.8,5.633634
7381,16.8,5.633965
7381,16.8,5.634263
7381,16.8,5.634576
7381,16.8,5.634902
7381,16.8,5.635199
7381,16.8,5.635559
7381,16.8,5.635882
7381,16.8,5.636193
7381,16.8,5.63649
7381,16.8,5.636787
7381,16.8,5.637313
7381,16.8,5.637732
7381,16.8,5.638123
7381,16.8,5.638506
7381,16.8,5.638933
7381,16.8,5.63937
7381,16.8,5.639682
7381,16.8,5.639983
7381,16.8,5.64032
7381,16.8,5.640629
7381,16.8,5.640939
7381,16.8,5.641269
7381,16.8,5.641571
7381,16.8,5.641873
7381,16.8,5.642173
7381,16.8,5.6425
7381,16.8,5.642804
7381,16.8,5.643116
7381,16.8,5.643479
7381,16.8,5.643785
7381,16.8,5.64409
7381,16.8,5.644417
7381,16.8,5.644725
7381,16.8,5.645029
7381,16.8,5.645347
7381,16.8,5.645666
7381,16.8,5.645966
7381,16.8,5.646269
7381,16.8,5.646593
7381,16.8,5.646892
7381,16.8,5.647429
7381,16.8,5.647772
7381,16.8,5.648073
7381,16.8,5.648371
7381,16.8,5.648693
7381,16.8,5.648993
7381,16.8,5.649292
7381,16.8,5.649591
7381,16.8,5.649932
7381,16.8,5.650231
7381,16.8,5.650552
7381,16.8,5.650879
7381,16.8,5.651175
7381,16.8,5.651571
7381,16.8,5.65194
7381,16.8,5.652254
7381,16.8,5.652551
7381,16.8,5.652881
7381,16.8,5.653217
7381,16.8,5.653555
7381,16.8,5.653882
7381,16.8,5.654229
7381,16.8,5.654569
7381,16.8,5.654897
7381,16.8,5.655224
7381,16.8,5.65559
7381,16.8,5.655891
7381,16.8,5.656207
7381,16.8,5.656502
7381,16.8,5.656805
7381,16.8,5.657114
7381,16.8,5.657409
7381,16.8,5.657703
7381,16.8,5.658044
7381,16.8,5.65851
7381,16.8,5.65882
7381,16.8,5.659124
7381,16.8,5.659488
7381,16.8,5.659785
7381,16.8,5.66008
7381,16.8,5.660401
7381,16.8,5.660699
7381,16.8,5.661
7381,16.8,5.661303
7381,16.8,5.661647
7381,16.8,5.661942
7381,16.8,5.662236
7381,16.8,5.662549
7381,16.8,5.662846
7381,16.8,5.66314
7381,16.8,5.663759
7381,16.8,5.664067
7381,16.8,5.664366
7381,16.8,5.66576
7381,16.8,5.666118
7381,16.8,5.666422
7381,16.8,5.666722
7381,16.8,5.667045
7381,16.8,5.667443
7381,16.8,5.667756
7381,16.8,5.668081
7381,16.8,5.668377
7381,16.8,5.668673
7381,16.8,5.668992
7381,16.8,5.66929
7381,16.8,5.669587
7381,16.8,5.669897
7381,16.8,5.670218
7381,16.8,5.670513
7381,16.8,5.670809
7381,16.8,5.671129
7381,16.8,5.671499
7381,16.8,5.671794
7381,16.8,5.672121
7381,16.8,5.672419
7381,16.8,5.672715
7381,16.8,5.673011
7381,16.8,5.673328
7381,16.8,5.673623
7381,16.8,5.673932
7381,16.8,5.674379
7381,16.8,5.674821
7381,16.8,5.675188
7381,16.8,5.675626
7381,16.8,5.676013
7381,16.8,5.676455
7381,16.8,5.676778
7381,16.8,5.677079
7381,16.8,5.677447
7381,16.8,5.677748
7381,16.8,5.678047
7381,16.8,5.678345
7381,16.8,5.678666
7381,16.8,5.678983
7381,16.8,5.679339
7381,16.8,5.679656
7381,16.8,5.680165
7381,16.8,5.680473
7381,16.8,5.680842
7381,16.8,5.681158
7381,16.8,5.681476
7381,16.8,5.681804
7381,16.8,5.682109
7381,16.8,5.682416
7381,16.8,5.682768
7381,16.8,5.683074
7381,16.8,5.683479
7381,16.8,5.683816
7381,16.8,5.684161
7381,16.8,5.684464
7381,16.8,5.684786
7381,16.8,5.685121
7381,16.8,5.685439
7381,16.8,5.685746
7381,16.8,5.686074
7381,16.8,5.686399
7381,16.8,5.686735
7381,16.8,5.687064
7381,16.8,5.687435
7381,16.8,5.687735
7381,16.8,5.688061
7381,16.8,5.688387
7381,16.8,5.688684
7381,16.8,5.688981
7381,16.8,5.689321
7381,16.8,5.689619
7381,16.8,5.689951
7381,16.8,5.690338
7381,16.8,5.690666
7381,16.8,5.690963
7381,16.8,5.691327
7381,16.8,5.691631
7381,16.8,5.691928
7381,16.8,5.692244
7381,16.8,5.692692
7381,16.8,5.693087
7381,16.8,5.693488
7381,16.8,5.69389
7381,16.8,5.694222
7381,16.8,5.694588
7381,16.8,5.694942
7381,16.8,5.695356
7381,16.8,5.695762
7381,16.8,5.696592
7381,16.8,5.696967
7381,16.8,5.697338
7381,16.8,5.69773
7381,16.8,5.698088
7381,16.8,5.69844
7381,16.8,5.698822
7381,16.8,5.699192
7381,16.8,5.699671
7381,16.8,5.700074
7381,16.8,5.700461
7381,16.8,5.700829
7381,16.8,5.701168
7381,16.8,5.701511
7381,16.8,5.701886
7381,16.8,5.702324
7381,16.8,5.702693
7381,16.8,5.703054
7381,16.8,5.703491
7381,16.8,5.703846
7381,16.8,5.704429
7381,16.8,5.70475
7381,16.8,5.705049
7381,16.8,5.705391
7381,16.8,5.705691
7381,16.8,5.705988
7381,16.8,5.706307
7381,16.8,5.706626
7381,16.8,5.706924
7381,16.8,5.70723
7381,16.8,5.70765
7381,16.8,5.707946
7381,16.8,5.708247
7381,16.8,5.708977
7381,16.8,5.709299
7381,16.8,5.709614
7381,16.8,5.710042
7381,16.8,5.710393
7381,16.8,5.710701
7381,16.8,5.711081
7381,16.8,5.711479
7381,16.8,5.711787
7381,16.8,5.712136
7381,16.8,5.712459
7381,16.8,5.712775
7381,16.8,5.71358
7381,16.8,5.713897
7381,16.8,5.714218
7381,16.8,5.71452
7381,16.8,5.714818
7381,16.8,5.715115
7381,16.8,5.715509
7381,16.8,5.715825
7381,16.8,5.716132
7381,16.8,5.71646
7381,16.8,5.716762
7381,16.8,5.717062
7381,16.8,5.717392
7381,16.8,5.717729
7381,16.8,5.718075
7381,16.8,5.718453
7381,16.8,5.718824
7381,16.8,5.719172
7381,16.8,5.719576
7381,16.8,5.719895
7381,16.8,5.720215
7381,16.8,5.720515
7381,16.8,5.720889
7381,16.8,5.721209
7381,16.8,5.721522
7381,16.8,5.721924
7381,16.8,5.722255
7381,16.8,5.722595
7381,16.8,5.722923
7381,16.8,5.723229
7381,16.8,5.723593
7381,16.8,5.723933
7381,16.8,5.724246
7381,16.8,5.724543
7381,16.8,5.724901
7381,16.8,5.725252
7381,16.8,5.725569
7381,16.8,5.725895
7381,16.8,5.726233
7381,16.8,5.726544
7381,16.8,5.726846
7381,16.8,5.727179
7381,16.8,5.727539
7381,16.8,5.727838
7381,16.8,5.728164
7381,16.8,5.728463
7381,16.8,5.728769
7381,16.8,5.729089
7381,16.8,5.729407
7381,16.8,5.729986
7381,16.8,5.730311
7381,16.8,5.730624
7381,16.8,5.73092
7381,16.8,5.731235
7381,16.8,5.731619
7381,16.8,5.731921
7381,16.8,5.732217
7381,16.8,5.732539
7381,16.8,5.732835
7381,16.8,5.733131
7381,16.8,5.733453
7381,16.8,5.733748
7381,16.8,5.734057
7381,16.8,5.734353
7381,16.8,5.734668
7381,16.8,5.734964
7381,16.8,5.735325
7381,16.8,5.735924
7381,16.8,5.736324
7381,16.8,5.73666
7381,16.8,5.736993
7381,16.8,5.737292
7381,16.8,5.737589
7381,16.8,5.737918
7381,16.8,5.738217
7381,16.8,5.738527
7381,16.8,5.738866
7381,16.8,5.739361
7381,16.8,5.739789
7381,16.8,5.740163
7381,16.8,5.740504
7381,16.8,5.740856
7381,16.8,5.741213
7381,16.8,5.741515
7381,16.8,5.741815
7381,16.8,5.742202
7381,16.8,5.74253
7381,16.8,5.742834
7381,16.8,5.74316
7381,16.8,5.743515
7381,16.8,5.743812
7381,16.8,5.744108
7381,16.8,5.744429
7381,16.8,5.744727
7381,16.8,5.745035
7381,16.8,5.745367
7381,16.8,5.745665
7381,16.8,5.745962
7381,16.8,5.746259
7381,16.8,5.746597
7381,16.8,5.74804
7381,16.8,5.748343
7381,16.8,5.748706
7381,16.8,5.749004
7381,16.8,5.7493
7381,16.8,5.749622
7381,16.8,5.749932
7381,16.8,5.750231
7381,16.8,5.750529
7381,16.8,5.75165
7381,16.8,5.751968
7381,16.8,5.752271
7381,16.8,5.752603
7381,16.8,5.752901
7381,16.8,5.753199
7381,16.8,5.753522
7381,16.8,5.75382
7381,16.8,5.754125
7381,16.8,5.754455
7381,16.8,5.754754
7381,16.8,5.75505
7381,16.8,5.755418
7381,16.8,5.755747
7381,16.8,5.756045
7381,16.8,5.756359
7381,16.8,5.756698
7381,16.8,5.756995
7381,16.8,5.75729
7381,16.8,5.757586
7381,16.8,5.757909
7381,16.8,5.758206
7381,16.8,5.758501
7381,16.8,5.758838
7381,16.8,5.759133
7381,16.8,5.759518
7381,16.8,5.759832
7381,16.8,5.76013
7381,16.8,5.760425
7381,16.8,5.76072
7381,16.8,5.761052
7381,16.8,5.761354
7381,16.8,5.761755
7381,16.8,5.762079
7381,16.8,5.762378
7381,16.8,5.762674
7381,16.8,5.763001
7381,16.8,5.763371
7381,16.8,5.763672
7381,16.8,5.763998
7381,16.8,5.764649
7381,16.8,5.764987
7381,16.8,5.765333
7381,16.8,5.76567
7381,16.8,5.765983
7381,16.8,5.766304
7381,16.8,5.766605
7381,16.8,5.766908
7381,16.8,5.767211
7381,16.8,5.767598
7381,16.8,5.767907
7381,16.8,5.76821
7381,16.8,5.768542
7381,16.8,5.768891
7381,16.8,5.769194
7381,16.8,5.769521
7381,16.8,5.769821
7381,16.8,5.770128
7381,16.8,5.770425
7381,16.8,5.77074
7381,16.8,5.771035
7381,16.8,5.771412
7381,16.8,5.771732
7381,16.8,5.772027
7381,16.8,5.772324
7381,16.8,5.772649
7381,16.8,5.772947
7381,16.8,5.773244
7381,16.8,5.773541
7381,16.8,5.773865
7381,16.8,5.774163
7381,16.8,5.774461
7381,16.8,5.774795
7381,16.8,5.775094
7381,16.8,5.77545
7381,16.8,5.776852
7381,16.8,5.777204
7381,16.8,5.777526
7381,16.8,5.777829
7381,16.8,5.778147
7381,16.8,5.778444
7381,16.8,5.778748
7381,16.8,5.779078
7381,16.8,5.779446
7381,16.8,5.779745
7381,16.8,5.780057
7381,16.8,5.780353
7381,16.8,5.780647
7381,16.8,5.780943
7381,16.8,5.781305
7381,16.8,5.781892
7381,16.8,5.782258
7381,16.8,5.782582
7381,16.8,5.782906
7381,16.8,5.783319
7381,16.8,5.783659
7381,16.8,5.783979
7381,16.8,5.78433
7381,16.8,5.784666
7381,16.8,5.784992
7381,16.8,5.78532
7381,16.8,5.785673
7381,16.8,5.785974
7381,16.8,5.786276
7381,16.8,5.786599
7381,16.8,5.786901
7381,16.8,5.787209
7381,16.8,5.787611
7381,16.8,5.787926
7381,16.8,5.788231
7381,16.8,5.788558
7381,16.8,5.788858
7381,16.8,5.789155
7381,16.8,5.789452
7381,16.8,5.789779
7381,16.8,5.79009
7381,16.8,5.790389
7381,16.8,5.790712
7381,16.8,5.791011
7381,16.8,5.791376
7381,16.8,5.791676
7381,16.8,5.792005
7381,16.8,5.792312
7381,16.8,5.792608
7381,16.8,5.792925
7381,16.8,5.79322
7381,16.8,5.793543
7381,16.8,5.793856
7381,16.8,5.794156
7381,16.8,5.794457
7381,16.8,5.794759
7381,16.8,5.795078
7381,16.8,5.795458
7381,16.8,5.795754
7381,16.8,5.796076
7381,16.8,5.796373
7381,16.8,5.796682
7381,16.8,5.797063
7381,16.8,5.797366
7381,16.8,5.797664
7381,16.8,5.797959
7381,16.8,5.799593
7381,16.8,5.799896
7381,16.8,5.800218
7381,16.8,5.800519
7381,16.8,5.80083
7381,16.8,5.801128
7381,16.8,5.801465
7381,16.8,5.801764
7381,16.8,5.802061
7381,16.8,5.802385
7381,16.8,5.802682
7381,16.8,5.802989
7381,16.8,5.803347
7381,16.8,5.803678
7381,16.8,5.803976
7381,16.8,5.804274
7381,16.8,5.8046
7381,16.8,5.804905
7381,16.8,5.805211
7381,16.8,5.805657
7381,16.8,5.805953
7381,16.8,5.806248
7381,16.8,5.806543
7381,16.8,5.806862
7381,16.8,5.807172
7381,16.8,5.807548
7381,16.8,5.807874
7381,16.8,5.808171
7381,16.8,5.808466
7381,16.8,5.808782
7381,16.8,5.809086
7381,16.8,5.809381
7381,16.8,5.809676
7381,16.8,5.810007
7381,16.8,5.8103
7381,16.8,5.811091
7381,16.8,5.811485
7381,16.8,5.811852
7381,16.8,5.812305
7381,16.8,5.81265
7381,16.8,5.813485
7381,16.8,5.81379
7381,16.8,5.814117
7381,16.8,5.814414
7381,16.8,5.814774
7381,16.8,5.8151
7381,16.8,5.815527
7381,16.8,5.815979
7381,16.8,5.8163
7381,16.8,5.816647
7381,16.8,5.816952
7381,16.8,5.817275
7381,16.8,5.817615
7381,16.8,5.81791
7381,16.8,5.818274
7381,16.8,5.818576
7381,16.8,5.818871
7381,16.8,5.819194
7381,16.8,5.819716
7381,16.8,5.820073
7381,16.8,5.820496
7381,16.8,5.820886
7381,16.8,5.822009
7381,16.8,5.822351
7381,16.8,5.822709
7381,16.8,5.823052
7381,16.8,5.82344
7381,16.8,5.823757
7381,16.8,5.824089
7381,16.8,5.824408
7381,16.8,5.824747
7381,16.8,5.825051
7381,16.8,5.825349
7381,16.8,5.825944
7381,16.8,5.826261
7381,16.8,5.826923
7381,16.8,5.827384
7381,16.8,5.827697
7381,16.8,5.828006
7381,16.8,5.828308
7381,16.8,5.828689
7381,16.8,5.828995
7381,16.8,5.829293
7381,16.8,5.829611
7381,16.8,5.829909
7381,16.8,5.830205
7381,16.8,5.830523
7381,16.8,5.830827
7381,16.8,5.831133
7381,16.8,5.831497
7381,16.8,5.831827
7381,16.8,5.832124
7381,16.8,5.833419
7381,16.8,5.833743
7381,16.8,5.834039
7381,16.8,5.834334
7381,16.8,5.834646
7381,16.8,5.834955
7381,16.8,5.83533
7381,16.8,5.835637
7381,16.8,5.835955
7381,16.8,5.83625
7381,16.8,5.836597
7381,16.8,5.836975
7381,16.8,5.837316
7381,16.8,5.837612
7381,16.8,5.837931
7381,16.8,5.839189
7381,16.8,5.839769
7381,16.8,5.8401
7381,16.8,5.840448
7381,16.8,5.84075
7381,16.8,5.841075
7381,16.8,5.841413
7381,16.8,5.84171
7381,16.8,5.842018
7381,16.8,5.842347
7381,16.8,5.842688
7381,16.8,5.842989
7381,16.8,5.843438
7381,16.8,5.843775
7381,16.8,5.844081
7381,16.8,5.844447
7381,16.8,5.845597
7381,16.8,5.84591
7381,16.8,5.846618
7381,16.8,5.846943
7381,16.8,5.847247
7381,16.8,5.847623
7381,16.8,5.848022
7381,16.8,5.848321
7381,16.8,5.848648
7381,16.8,5.84903
7381,16.8,5.849416
7381,16.8,5.849944
7381,16.8,5.850363
7381,16.8,5.851429
7381,16.8,5.851885
7381,16.8,5.852273
7381,16.8,5.852576
7381,16.8,5.852897
7381,16.8,5.853239
7381,16.8,5.853579
7381,16.8,5.854178
7381,16.8,5.854551
7381,16.8,5.854852
7381,16.8,5.85515
7381,16.8,5.855598
7381,16.8,5.855896
7381,16.8,5.856193
7381,16.8,5.857116
7381,16.8,5.857445
7381,16.8,5.85778
7381,16.8,5.858084
7381,16.8,5.858495
7381,16.8,5.858852
7381,16.8,5.859223
7381,16.8,5.859757
7381,16.8,5.860057
7381,16.8,5.860374
7381,16.8,5.860863
7381,16.8,5.861315
7381,16.8,5.86185
7381,16.8,5.862204
7381,16.8,5.862572
7381,16.8,5.863035
7381,16.8,5.86338
7381,16.8,5.863703
7381,16.8,5.864014
7381,16.8,5.864319
7381,16.8,5.86471
7381,16.8,5.865114
7381,16.8,5.865507
7381,16.8,5.865905
7381,16.8,5.866299
7381,16.8,5.866695
7381,16.8,5.867348
7381,16.8,5.867712
7381,16.8,5.868253
7381,16.8,5.868614
7381,16.8,5.869894
7381,16.8,5.870383
7381,16.8,5.870797
7381,16.8,5.871178
7381,16.8,5.8717
7381,16.8,5.872059
7381,16.8,5.872529
7381,16.8,5.872937
7381,16.8,5.873287
7381,16.8,5.873649
7381,16.8,5.874054
7381,16.8,5.874407
7381,16.8,5.874791
7381,16.8,5.875143
7381,16.8,5.875814
7381,16.8,5.876173
7381,16.8,5.876656
7381,16.8,5.876975
7381,16.8,5.877273
7381,16.8,5.877658
7381,16.8,5.878058
7381,16.8,5.878577
7381,16.8,5.879013
7381,16.8,5.879367
7381,16.8,5.879792
7381,16.8,5.880094
7381,16.8,5.880402
7381,16.8,5.880714
7381,16.8,5.881041
7381,16.8,5.881344
7381,16.8,5.881648
7381,16.8,5.881971
7381,16.8,5.882283
7381,16.8,5.882591
7381,16.8,5.882895
7381,16.8,5.88323
7381,16.8,5.883599
7381,16.8,5.884416
7381,16.8,5.884792
7381,16.8,5.885242
7381,16.8,5.885583
7381,16.8,5.885883
7381,16.8,5.886183
7381,16.8,5.886506
7381,16.8,5.88685
7381,16.8,5.887148
7381,16.8,5.887618
7381,16.8,5.887925
7381,16.8,5.888225
7381,16.8,5.888544
7381,16.8,5.888847
7381,16.8,5.889191
7381,16.8,5.889489
7381,16.8,5.890208
7381,16.8,5.890518
7381,16.8,5.890817
7381,16.8,5.891149
7381,16.8,5.891527
7381,16.8,5.891878
7381,16.8,5.892218
7381,16.8,5.892519
7381,16.8,5.892868
7381,16.8,5.893191
7381,16.8,5.893491
7381,16.8,5.893946
7381,16.8,5.894279
7381,16.8,5.894638
7381,16.8,5.895059
7381,16.8,5.895674
7381,16.8,5.896302
7381,16.8,5.896612
7381,16.8,5.896918
7381,16.8,5.897229
7381,16.8,5.898652
7381,16.8,5.898965
7381,16.8,5.899352
7381,16.8,5.899678
7381,16.8,5.89998
7381,16.8,5.900279
7381,16.8,5.900601
7381,16.8,5.9009
7381,16.8,5.901404
7381,16.8,5.901738
7381,16.8,5.902093
7381,16.8,5.902514
7381,16.8,5.902839
7381,16.8,5.903134
7381,16.8,5.903506
7381,16.8,5.90384
7381,16.8,5.904139
7381,16.8,5.904436
7381,16.8,5.904799
7381,16.8,5.905098
7381,16.8,5.905394
7381,16.8,5.905724
7381,16.8,5.90606
7381,16.8,5.906356
7381,16.8,5.90665
7381,16.8,5.907002
7381,16.8,5.907369
7381,16.8,5.907668
7381,16.8,5.907982
7381,16.8,5.908302
7381,16.8,5.908683
7381,16.8,5.909036
7381,16.8,5.909402
7381,16.8,5.909739
7381,16.8,5.910086
7381,16.8,5.910467
7381,16.8,5.910782
7381,16.8,5.911111
7381,16.8,5.911474
7381,16.8,5.911955
7381,16.8,5.912272
7381,16.8,5.912573
7381,16.8,5.913397
7381,16.8,5.913777
7381,16.8,5.914111
7381,16.8,5.914646
7381,16.8,5.915022
7381,16.8,5.915522
7381,16.8,5.91587
7381,16.8,5.916184
7381,16.8,5.916511
7381,16.8,5.916808
7381,16.8,5.917104
7381,16.8,5.917398
7381,16.8,5.917794
7381,16.8,5.91809
7381,16.8,5.918385
7381,16.8,5.91871
7381,16.8,5.919007
7381,16.8,5.919538
7381,16.8,5.919891
7381,16.8,5.920254
7381,16.8,5.920817
7381,16.8,5.921112
7381,16.8,5.921445
7381,16.8,5.921864
7381,16.8,5.922266
7381,16.8,5.922691
7381,16.8,5.923104
7381,16.8,5.92359
7381,16.8,5.924022
7381,16.8,5.924373
7381,16.8,5.924728
7381,16.8,5.925092
7381,16.8,5.925507
7381,16.8,5.925866
7381,16.8,5.926229
7381,16.8,5.926621
7381,16.8,5.927054
7381,16.8,5.927556
7381,16.8,5.927996
7381,16.8,5.928523
7381,16.8,5.928891
7381,16.8,5.929326
7381,16.8,5.929993
7381,16.8,5.930536
7381,16.8,5.930957
7381,16.8,5.931649
7381,16.8,5.932217
7381,16.8,5.932593
7381,16.8,5.932937
7381,16.8,5.933276
7381,16.8,5.933632
7381,16.8,5.933956
7381,16.8,5.934268
7381,16.8,5.934564
7381,16.8,5.934882
7381,16.8,5.935247
7381,16.8,5.935586
7381,16.8,5.935897
7381,16.8,5.936189
7381,16.8,5.936495
7381,16.8,5.936811
7381,16.8,5.937106
7381,16.8,5.937657
7381,16.8,5.937997
7381,16.8,5.938448
7381,16.8,5.938762
7381,16.8,5.939139
7381,16.8,5.939507
7381,16.8,5.939809
7381,16.8,5.94013
7381,16.8,5.940499
7381,16.8,5.940818
7381,16.8,5.941209
7381,16.8,5.941575
7381,16.8,5.941881
7381,16.8,5.942361
7381,16.8,5.942702
7381,16.8,5.943077
7381,16.8,5.943521
7381,16.8,5.94388
7381,16.8,5.944263
7381,16.8,5.944657
7381,16.8,5.945012
7381,16.8,5.945439
7381,16.8,5.945814
7381,16.8,5.946431
7381,16.8,5.946798
7381,16.8,5.948292
7381,16.8,5.948762
7381,16.8,5.949148
7381,16.8,5.949451
7381,16.8,5.949823
7381,16.8,5.950121
7381,16.8,5.950442
7381,16.8,5.95078
7381,16.8,5.951077
7381,16.8,5.951493
7381,16.8,5.951858
7381,16.8,5.952213
7381,16.8,5.952516
7381,16.8,5.952839
7381,16.8,5.953194
7381,16.8,5.953494
7381,16.8,5.954157
7381,16.8,5.954534
7381,16.8,5.955083
7381,16.8,5.955551
7381,16.8,5.955999
7381,16.8,5.956364
7381,16.8,5.956683
7381,16.8,5.957112
7381,16.8,5.957483
7381,16.8,5.957856
7381,16.8,5.958267
7381,16.8,5.958626
7381,16.8,5.958987
7381,16.8,5.959445
7381,16.8,5.959814
7381,16.8,5.960246
7381,16.8,5.960677
7381,16.8,5.961052
7381,16.8,5.961652
7381,16.8,5.962038
7381,16.8,5.962397
7381,16.8,5.96281
7381,16.8,5.963501
7381,16.8,5.963835
7381,16.8,5.964178
7381,16.8,5.964705
7381,16.8,5.965283
7381,16.8,5.965749
7381,16.8,5.966045
7381,16.8,5.966339
7381,16.8,5.966664
7381,16.8,5.966962
7381,16.8,5.96732
7381,16.8,5.967619
7381,16.8,5.967932
7381,16.8,5.968238
7381,16.8,5.96854
7381,16.8,5.968853
7381,16.8,5.969162
7381,16.8,5.969479
7381,16.8,5.969866
7381,16.8,5.970234
7381,16.8,5.97072
7381,16.8,5.971074
7381,16.8,5.971494
7381,16.8,5.971899
7381,16.8,5.972223
7381,16.8,5.972559
7381,16.8,5.972855
7381,16.8,5.973171
7381,16.8,5.973467
7381,16.8,5.973763
7381,16.8,5.97407
7381,16.8,5.974388
7381,16.8,5.974685
7381,16.8,5.975026
7381,16.8,5.975413
7381,16.8,5.975712
7381,16.8,5.976008
7381,16.8,5.976438
7381,16.8,5.976746
7381,16.8,5.977045
7381,16.8,5.977411
7381,16.8,5.977711
7381,16.8,5.978007
7381,16.8,5.978349
7381,16.8,5.979205
7381,16.8,5.979779
7381,16.8,5.980147
7381,16.8,5.980446
7381,16.8,5.980999
7381,16.8,5.981479
7381,16.8,5.982023
7381,16.8,5.982361
7381,16.8,5.982693
7381,16.8,5.98302
7381,16.8,5.983435
7381,16.8,5.983739
7381,16.8,5.984073
7381,16.8,5.984451
7381,16.8,5.984755
7381,16.8,5.985088
7381,16.8,5.985443
7381,16.8,5.985812
7381,16.8,5.986115
7381,16.8,5.986493
7381,16.8,5.986801
7381,16.8,5.987433
7381,16.8,5.987798
7381,16.8,5.988355
7381,16.8,5.988721
7381,16.8,5.989126
7381,16.8,5.989508
7381,16.8,5.989826
7381,16.8,5.990173
7381,16.8,5.990483
7381,16.8,5.990801
7381,16.8,5.991148
7381,16.8,5.99151
7381,16.8,5.99183
7381,16.8,5.992173
7381,16.8,5.992588
7381,16.8,5.993414
7381,16.8,5.993785
7381,16.8,5.99435
7381,16.8,5.99481
7381,16.8,5.9954
7381,16.8,5.995879
7381,16.8,5.996553
7381,16.8,5.996916
7381,16.8,5.997337
7381,16.8,5.99803
7381,16.8,5.998565
7381,16.8,5.998992
7381,16.8,5.999414
7381,16.8,5.99975
7381,16.8,6.000053
7381,16.8,6.000368
7381,16.8,6.000689
7381,16.8,6.000992
7381,16.8,6.001338
7381,16.8,6.002279
7381,16.8,6.002641
7381,16.8,6.003733
7381,16.8,6.00538
7381,16.8,6.0057
7381,16.8,6.006132
7381,16.8,6.006462
7381,16.8,6.006762
7381,16.8,6.007061
7381,16.8,6.007484
7381,16.8,6.007789
7381,16.8,6.008088
7381,16.8,6.008463
7381,16.8,6.008763
7381,16.8,6.010078
7381,16.8,6.010526
7381,16.8,6.010875
7381,16.8,6.011175
7381,16.8,6.011581
7381,16.8,6.01188
7381,16.8,6.012184
